profile_case,kernel_name_raw,kernel_family,invocations,section,metric_name,metric_unit,metric_min,metric_max,metric_avg,source_group
darcy_r281_ts_fp32_ncu,"std::enable_if<!T7, void>::type internal::kernel<int, int, float2, float2, float2, float2, 0, 1, 0, 0, 6, 0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float2>, cublasGemvTensorStridedBatched<const float2>, cublasGemvTensorStridedBatched<float2>, float2>>(T13) (2, 1, 256)x(32, 2, 1)",cublas_internal_kernel,16,Launch Statistics,Uses Green Context,0.00,,,,jetson_fno_profile_ncu
darcy_r281_ts_fp32_ncu,"std::enable_if<!T7, void>::type internal::kernel<int, int, float2, float2, float2, float2, 0, 1, 0, 0, 6, 0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float2>, cublasGemvTensorStridedBatched<const float2>, cublasGemvTensorStridedBatched<float2>, float2>>(T13) (2, 1, 256)x(32, 2, 1)",cublas_internal_kernel,16,Launch Statistics,Waves Per SM,10.67,,,,jetson_fno_profile_ncu
darcy_r281_ts_fp32_ncu,"std::enable_if<!T7, void>::type internal::kernel<int, int, float2, float2, float2, float2, 0, 1, 0, 0, 6, 0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float2>, cublasGemvTensorStridedBatched<const float2>, cublasGemvTensorStridedBatched<float2>, float2>>(T13) (2, 1, 256)x(32, 2, 1)",cublas_internal_kernel,16,Memory Workload Analysis,Mem Busy,%,23.49,24.82,24.24,jetson_fno_profile_ncu
darcy_r281_ts_fp32_ncu,"std::enable_if<!T7, void>::type internal::kernel<int, int, float2, float2, float2, float2, 0, 1, 0, 0, 6, 0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float2>, cublasGemvTensorStridedBatched<const float2>, cublasGemvTensorStridedBatched<float2>, float2>>(T13) (2, 1, 256)x(32, 2, 1)",cublas_internal_kernel,16,Memory Workload Analysis,Max Bandwidth,%,60.24,63.61,62.04,jetson_fno_profile_ncu
darcy_r281_ts_fp32_ncu,"std::enable_if<!T7, void>::type internal::kernel<int, int, float2, float2, float2, float2, 0, 1, 0, 0, 6, 0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float2>, cublasGemvTensorStridedBatched<const float2>, cublasGemvTensorStridedBatched<float2>, float2>>(T13) (2, 1, 256)x(32, 2, 1)",cublas_internal_kernel,16,Memory Workload Analysis,L1/TEX Hit Rate,%,12.89,13.05,12.95,jetson_fno_profile_ncu
darcy_r281_ts_fp32_ncu,"std::enable_if<!T7, void>::type internal::kernel<int, int, float2, float2, float2, float2, 0, 1, 0, 0, 6, 0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float2>, cublasGemvTensorStridedBatched<const float2>, cublasGemvTensorStridedBatched<float2>, float2>>(T13) (2, 1, 256)x(32, 2, 1)",cublas_internal_kernel,16,Memory Workload Analysis,L2 Compression Success Rate,%,0.0,0.0,0.0,jetson_fno_profile_ncu
darcy_r281_ts_fp32_ncu,"std::enable_if<!T7, void>::type internal::kernel<int, int, float2, float2, float2, float2, 0, 1, 0, 0, 6, 0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float2>, cublasGemvTensorStridedBatched<const float2>, cublasGemvTensorStridedBatched<float2>, float2>>(T13) (2, 1, 256)x(32, 2, 1)",cublas_internal_kernel,16,Memory Workload Analysis,L2 Compression Ratio,0.00,,,,jetson_fno_profile_ncu
darcy_r281_ts_fp32_ncu,"std::enable_if<!T7, void>::type internal::kernel<int, int, float2, float2, float2, float2, 0, 1, 0, 0, 6, 0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float2>, cublasGemvTensorStridedBatched<const float2>, cublasGemvTensorStridedBatched<float2>, float2>>(T13) (2, 1, 256)x(32, 2, 1)",cublas_internal_kernel,16,Memory Workload Analysis,L2 Hit Rate,%,4.01,4.23,4.11,jetson_fno_profile_ncu
darcy_r281_ts_fp32_ncu,"std::enable_if<!T7, void>::type internal::kernel<int, int, float2, float2, float2, float2, 0, 1, 0, 0, 6, 0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float2>, cublasGemvTensorStridedBatched<const float2>, cublasGemvTensorStridedBatched<float2>, float2>>(T13) (2, 1, 256)x(32, 2, 1)",cublas_internal_kernel,16,Memory Workload Analysis,Mem Pipes Busy,%,12.13,12.45,12.3,jetson_fno_profile_ncu
darcy_r281_ts_fp32_ncu,"std::enable_if<!T7, void>::type internal::kernel<int, int, float2, float2, float2, float2, 0, 1, 0, 0, 6, 0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float2>, cublasGemvTensorStridedBatched<const float2>, cublasGemvTensorStridedBatched<float2>, float2>>(T13) (2, 1, 256)x(32, 2, 1)",cublas_internal_kernel,16,Occupancy,Block Limit SM,block,16.0,16.0,16.0,jetson_fno_profile_ncu
darcy_r281_ts_fp32_ncu,"std::enable_if<!T7, void>::type internal::kernel<int, int, float2, float2, float2, float2, 0, 1, 0, 0, 6, 0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float2>, cublasGemvTensorStridedBatched<const float2>, cublasGemvTensorStridedBatched<float2>, float2>>(T13) (2, 1, 256)x(32, 2, 1)",cublas_internal_kernel,16,Occupancy,Block Limit Registers,block,6.0,6.0,6.0,jetson_fno_profile_ncu
darcy_r281_ts_fp32_ncu,"std::enable_if<!T7, void>::type internal::kernel<int, int, float2, float2, float2, float2, 0, 1, 0, 0, 6, 0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float2>, cublasGemvTensorStridedBatched<const float2>, cublasGemvTensorStridedBatched<float2>, float2>>(T13) (2, 1, 256)x(32, 2, 1)",cublas_internal_kernel,16,Occupancy,Block Limit Shared Mem,block,18.0,18.0,18.0,jetson_fno_profile_ncu
darcy_r281_ts_fp32_ncu,"std::enable_if<!T7, void>::type internal::kernel<int, int, float2, float2, float2, float2, 0, 1, 0, 0, 6, 0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float2>, cublasGemvTensorStridedBatched<const float2>, cublasGemvTensorStridedBatched<float2>, float2>>(T13) (2, 1, 256)x(32, 2, 1)",cublas_internal_kernel,16,Occupancy,Block Limit Warps,block,24.0,24.0,24.0,jetson_fno_profile_ncu
darcy_r281_ts_fp32_ncu,"std::enable_if<!T7, void>::type internal::kernel<int, int, float2, float2, float2, float2, 0, 1, 0, 0, 6, 0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float2>, cublasGemvTensorStridedBatched<const float2>, cublasGemvTensorStridedBatched<float2>, float2>>(T13) (2, 1, 256)x(32, 2, 1)",cublas_internal_kernel,16,Occupancy,Theoretical Active Warps per SM,warp,12.0,12.0,12.0,jetson_fno_profile_ncu
darcy_r281_ts_fp32_ncu,"std::enable_if<!T7, void>::type internal::kernel<int, int, float2, float2, float2, float2, 0, 1, 0, 0, 6, 0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float2>, cublasGemvTensorStridedBatched<const float2>, cublasGemvTensorStridedBatched<float2>, float2>>(T13) (2, 1, 256)x(32, 2, 1)",cublas_internal_kernel,16,Occupancy,Theoretical Occupancy,%,25.0,25.0,25.0,jetson_fno_profile_ncu
darcy_r281_ts_fp32_ncu,"std::enable_if<!T7, void>::type internal::kernel<int, int, float2, float2, float2, float2, 0, 1, 0, 0, 6, 0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float2>, cublasGemvTensorStridedBatched<const float2>, cublasGemvTensorStridedBatched<float2>, float2>>(T13) (2, 1, 256)x(32, 2, 1)",cublas_internal_kernel,16,Occupancy,Achieved Occupancy,%,23.07,23.19,23.14,jetson_fno_profile_ncu
darcy_r281_ts_fp32_ncu,"std::enable_if<!T7, void>::type internal::kernel<int, int, float2, float2, float2, float2, 0, 1, 0, 0, 6, 0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const float2>, cublasGemvTensorStridedBatched<const float2>, cublasGemvTensorStridedBatched<float2>, float2>>(T13) (2, 1, 256)x(32, 2, 1)",cublas_internal_kernel,16,Occupancy,Achieved Active Warps Per SM,warp,11.07,11.13,11.11,jetson_fno_profile_ncu
darcy_r281_ts_fp32_ncu,"void <unnamed>::elementwise_kernel_with_index<int, at::linspace_cuda_out(const c10::Scalar &, const c10::Scalar &, long, at::Tensor &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(long) (instance 1)]>(T1, T2, function_traits<T2>::result_type *) (5, 1, 1)x(64, 1, 1)","void <unnamed>::elementwise_kernel_with_index<int, at::linspace_cuda_out(const c10::Scalar &, const c10::Scalar &, long,",4,GPU Speed Of Light Throughput,SM Frequency,Mhz,,,,jetson_fno_profile_ncu
darcy_r281_ts_fp32_ncu,"void <unnamed>::elementwise_kernel_with_index<int, at::linspace_cuda_out(const c10::Scalar &, const c10::Scalar &, long, at::Tensor &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(long) (instance 1)]>(T1, T2, function_traits<T2>::result_type *) (5, 1, 1)x(64, 1, 1)","void <unnamed>::elementwise_kernel_with_index<int, at::linspace_cuda_out(const c10::Scalar &, const c10::Scalar &, long,",4,GPU Speed Of Light Throughput,Memory Throughput,%,0.9,1.0,0.95,jetson_fno_profile_ncu
darcy_r281_ts_fp32_ncu,"void <unnamed>::elementwise_kernel_with_index<int, at::linspace_cuda_out(const c10::Scalar &, const c10::Scalar &, long, at::Tensor &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(long) (instance 1)]>(T1, T2, function_traits<T2>::result_type *) (5, 1, 1)x(64, 1, 1)","void <unnamed>::elementwise_kernel_with_index<int, at::linspace_cuda_out(const c10::Scalar &, const c10::Scalar &, long,",4,GPU Speed Of Light Throughput,Duration,us,5.34,5.89,5.62,jetson_fno_profile_ncu
darcy_r281_ts_fp32_ncu,"void <unnamed>::elementwise_kernel_with_index<int, at::linspace_cuda_out(const c10::Scalar &, const c10::Scalar &, long, at::Tensor &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(long) (instance 1)]>(T1, T2, function_traits<T2>::result_type *) (5, 1, 1)x(64, 1, 1)","void <unnamed>::elementwise_kernel_with_index<int, at::linspace_cuda_out(const c10::Scalar &, const c10::Scalar &, long,",4,GPU Speed Of Light Throughput,L1/TEX Cache Throughput,%,0.86,0.91,0.89,jetson_fno_profile_ncu
darcy_r281_ts_fp32_ncu,"void <unnamed>::elementwise_kernel_with_index<int, at::linspace_cuda_out(const c10::Scalar &, const c10::Scalar &, long, at::Tensor &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(long) (instance 1)]>(T1, T2, function_traits<T2>::result_type *) (5, 1, 1)x(64, 1, 1)","void <unnamed>::elementwise_kernel_with_index<int, at::linspace_cuda_out(const c10::Scalar &, const c10::Scalar &, long,",4,GPU Speed Of Light Throughput,L2 Cache Throughput,%,0.9,1.0,0.95,jetson_fno_profile_ncu
darcy_r281_ts_fp32_ncu,"void <unnamed>::elementwise_kernel_with_index<int, at::linspace_cuda_out(const c10::Scalar &, const c10::Scalar &, long, at::Tensor &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(long) (instance 1)]>(T1, T2, function_traits<T2>::result_type *) (5, 1, 1)x(64, 1, 1)","void <unnamed>::elementwise_kernel_with_index<int, at::linspace_cuda_out(const c10::Scalar &, const c10::Scalar &, long,",4,GPU Speed Of Light Throughput,SM Active Cycles,cycle,,,,jetson_fno_profile_ncu
darcy_r281_ts_fp32_ncu,"void <unnamed>::elementwise_kernel_with_index<int, at::linspace_cuda_out(const c10::Scalar &, const c10::Scalar &, long, at::Tensor &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(long) (instance 1)]>(T1, T2, function_traits<T2>::result_type *) (5, 1, 1)x(64, 1, 1)","void <unnamed>::elementwise_kernel_with_index<int, at::linspace_cuda_out(const c10::Scalar &, const c10::Scalar &, long,",4,GPU Speed Of Light Throughput,Compute (SM) Throughput,%,0.63,0.64,0.63,jetson_fno_profile_ncu
darcy_r281_ts_fp32_ncu,"void <unnamed>::elementwise_kernel_with_index<int, at::linspace_cuda_out(const c10::Scalar &, const c10::Scalar &, long, at::Tensor &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(long) (instance 1)]>(T1, T2, function_traits<T2>::result_type *) (5, 1, 1)x(64, 1, 1)","void <unnamed>::elementwise_kernel_with_index<int, at::linspace_cuda_out(const c10::Scalar &, const c10::Scalar &, long,",4,Launch Statistics,Block Size,64.00,,,,jetson_fno_profile_ncu
darcy_r281_ts_fp32_ncu,"void <unnamed>::elementwise_kernel_with_index<int, at::linspace_cuda_out(const c10::Scalar &, const c10::Scalar &, long, at::Tensor &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(long) (instance 1)]>(T1, T2, function_traits<T2>::result_type *) (5, 1, 1)x(64, 1, 1)","void <unnamed>::elementwise_kernel_with_index<int, at::linspace_cuda_out(const c10::Scalar &, const c10::Scalar &, long,",4,Launch Statistics,Grid Size,5.00,,,,jetson_fno_profile_ncu
darcy_r281_ts_fp32_ncu,"void <unnamed>::elementwise_kernel_with_index<int, at::linspace_cuda_out(const c10::Scalar &, const c10::Scalar &, long, at::Tensor &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(long) (instance 1)]>(T1, T2, function_traits<T2>::result_type *) (5, 1, 1)x(64, 1, 1)","void <unnamed>::elementwise_kernel_with_index<int, at::linspace_cuda_out(const c10::Scalar &, const c10::Scalar &, long,",4,Launch Statistics,Registers Per Thread,register/thread,16.0,16.0,16.0,jetson_fno_profile_ncu
darcy_r281_ts_fp32_ncu,"void <unnamed>::elementwise_kernel_with_index<int, at::linspace_cuda_out(const c10::Scalar &, const c10::Scalar &, long, at::Tensor &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(long) (instance 1)]>(T1, T2, function_traits<T2>::result_type *) (5, 1, 1)x(64, 1, 1)","void <unnamed>::elementwise_kernel_with_index<int, at::linspace_cuda_out(const c10::Scalar &, const c10::Scalar &, long,",4,Launch Statistics,Shared Memory Configuration Size,Kbyte,16.38,16.38,16.38,jetson_fno_profile_ncu
darcy_r281_ts_fp32_ncu,"void <unnamed>::elementwise_kernel_with_index<int, at::linspace_cuda_out(const c10::Scalar &, const c10::Scalar &, long, at::Tensor &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(long) (instance 1)]>(T1, T2, function_traits<T2>::result_type *) (5, 1, 1)x(64, 1, 1)","void <unnamed>::elementwise_kernel_with_index<int, at::linspace_cuda_out(const c10::Scalar &, const c10::Scalar &, long,",4,Launch Statistics,Driver Shared Memory Per Block,Kbyte/block,1.02,1.02,1.02,jetson_fno_profile_ncu
darcy_r281_ts_fp32_ncu,"void <unnamed>::elementwise_kernel_with_index<int, at::linspace_cuda_out(const c10::Scalar &, const c10::Scalar &, long, at::Tensor &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(long) (instance 1)]>(T1, T2, function_traits<T2>::result_type *) (5, 1, 1)x(64, 1, 1)","void <unnamed>::elementwise_kernel_with_index<int, at::linspace_cuda_out(const c10::Scalar &, const c10::Scalar &, long,",4,Launch Statistics,Dynamic Shared Memory Per Block,byte/block,0.0,0.0,0.0,jetson_fno_profile_ncu
darcy_r281_ts_fp32_ncu,"void <unnamed>::elementwise_kernel_with_index<int, at::linspace_cuda_out(const c10::Scalar &, const c10::Scalar &, long, at::Tensor &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(long) (instance 1)]>(T1, T2, function_traits<T2>::result_type *) (5, 1, 1)x(64, 1, 1)","void <unnamed>::elementwise_kernel_with_index<int, at::linspace_cuda_out(const c10::Scalar &, const c10::Scalar &, long,",4,Launch Statistics,Static Shared Memory Per Block,byte/block,0.0,0.0,0.0,jetson_fno_profile_ncu
darcy_r281_ts_fp32_ncu,"void <unnamed>::elementwise_kernel_with_index<int, at::linspace_cuda_out(const c10::Scalar &, const c10::Scalar &, long, at::Tensor &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(long) (instance 1)]>(T1, T2, function_traits<T2>::result_type *) (5, 1, 1)x(64, 1, 1)","void <unnamed>::elementwise_kernel_with_index<int, at::linspace_cuda_out(const c10::Scalar &, const c10::Scalar &, long,",4,Launch Statistics,# SMs,SM,8.0,8.0,8.0,jetson_fno_profile_ncu
darcy_r281_ts_fp32_ncu,"void <unnamed>::elementwise_kernel_with_index<int, at::linspace_cuda_out(const c10::Scalar &, const c10::Scalar &, long, at::Tensor &)::[lambda() (instance 2)]::operator ()() const::[lambda() (instance 2)]::operator ()() const::[lambda(long) (instance 1)]>(T1, T2, function_traits<T2>::result_type *) (5, 1, 1)x(64, 1, 1)","void <unnamed>::elementwise_kernel_with_index<int, at::linspace_cuda_out(const c10::Scalar &, const c10::Scalar &, long,",4,Launch Statistics,Threads,thread,320.0,320.0,320.0,jetson_fno_profile_ncu
