tag,experiment_name,selected_seed,mode,precision_mode,json_path,status,dataset,resolution,parameter_count,input_bank,input_shape,input_dtype,mean_ms,median_ms,p95_ms,p99_ms,repeat_median_ms_median,repeat_median_ms_std,peak_cuda_alloc_mb,peak_cuda_reserved_mb,error_type,failure_class,error_message_short
burgers_fno_base_r1024_seed0_eager_bf16_autocast,burgers_fno_base_r1024,0,eager,bf16_autocast,results/jetson_fno_precision/burgers_fno_base_r1024_seed0_eager_bf16_autocast.json,failed,,null,,artifacts/benchmark_inputs/burgers_r1024_bank.pt,null,,,,,,,,,,RuntimeError,fft_bf16_unsupported,Unsupported dtype BFloat16
burgers_fno_base_r1024_seed0_eager_fp16_autocast,burgers_fno_base_r1024,0,eager,fp16_autocast,results/jetson_fno_precision/burgers_fno_base_r1024_seed0_eager_fp16_autocast.json,failed,,null,,artifacts/benchmark_inputs/burgers_r1024_bank.pt,null,,,,,,,,,,RuntimeError,fft_fp16_non_power_of_two_size_1048,"cuFFT only supports dimensions whose sizes are powers of two when computing in half precision, but got a signal size of[1048]"
burgers_fno_base_r1024_seed0_eager_fp16_native,burgers_fno_base_r1024,0,eager,fp16_native,results/jetson_fno_precision/burgers_fno_base_r1024_seed0_eager_fp16_native.json,failed,,null,,artifacts/benchmark_inputs/burgers_r1024_bank.pt,null,,,,,,,,,,RuntimeError,fft_fp16_non_power_of_two_size_1048,"cuFFT only supports dimensions whose sizes are powers of two when computing in half precision, but got a signal size of[1048]"
burgers_fno_base_r1024_seed0_eager_fp32_strict,burgers_fno_base_r1024,0,eager,fp32_strict,results/jetson_fno_precision/burgers_fno_base_r1024_seed0_eager_fp32_strict.json,success,burgers,[1024],235537,artifacts/benchmark_inputs/burgers_r1024_bank.pt,"[1, 1024]",torch.float32,4.811403340039154,4.747132072225213,5.103494040668011,5.870329216122627,4.748619860038161,0.03018434321649561,11.07080078125,24.0,,,
burgers_fno_base_r1024_seed0_eager_tf32,burgers_fno_base_r1024,0,eager,tf32,results/jetson_fno_precision/burgers_fno_base_r1024_seed0_eager_tf32.json,success,burgers,[1024],235537,artifacts/benchmark_inputs/burgers_r1024_bank.pt,"[1, 1024]",torch.float32,4.741246402263641,4.714315291494131,4.971810150891542,5.361836403608322,4.714315291494131,0.0016040972592339332,11.07080078125,24.0,,,
burgers_fno_base_r1024_seed0_torchscript_bf16_autocast,burgers_fno_base_r1024,0,torchscript,bf16_autocast,results/jetson_fno_precision/burgers_fno_base_r1024_seed0_torchscript_bf16_autocast.json,failed,,null,,artifacts/benchmark_inputs/burgers_r1024_bank.pt,null,,,,,,,,,,RuntimeError,fft_bf16_unsupported,"The following operation failed in the TorchScript interpreter. Traceback of TorchScript, serialized code (most recent call last):   File ""code/__torch__/src/eval/common.py"", line 26, in forward         x1 = x0       model = self.model       y = (model).forward(x1, )            ~~~~~~~~~~~~~~ <--- HE"
burgers_fno_base_r1024_seed0_torchscript_fp16_autocast,burgers_fno_base_r1024,0,torchscript,fp16_autocast,results/jetson_fno_precision/burgers_fno_base_r1024_seed0_torchscript_fp16_autocast.json,failed,,null,,artifacts/benchmark_inputs/burgers_r1024_bank.pt,null,,,,,,,,,,RuntimeError,fft_fp16_non_power_of_two_size_1048,"The following operation failed in the TorchScript interpreter. Traceback of TorchScript, serialized code (most recent call last):   File ""code/__torch__/src/eval/common.py"", line 26, in forward         x1 = x0       model = self.model       y = (model).forward(x1, )            ~~~~~~~~~~~~~~ <--- HE"
burgers_fno_base_r1024_seed0_torchscript_fp16_native,burgers_fno_base_r1024,0,torchscript,fp16_native,results/jetson_fno_precision/burgers_fno_base_r1024_seed0_torchscript_fp16_native.json,failed,,null,,artifacts/benchmark_inputs/burgers_r1024_bank.pt,null,,,,,,,,,,RuntimeError,fft_fp16_non_power_of_two_size_1048,"The following operation failed in the TorchScript interpreter. Traceback of TorchScript, serialized code (most recent call last):   File ""code/__torch__/src/eval/common.py"", line 26, in forward         x1 = x0       model = self.model       y = (model).forward(x1, )            ~~~~~~~~~~~~~~ <--- HE"
burgers_fno_base_r1024_seed0_torchscript_fp32_strict,burgers_fno_base_r1024,0,torchscript,fp32_strict,results/jetson_fno_precision/burgers_fno_base_r1024_seed0_torchscript_fp32_strict.json,success,burgers,[1024],235537,artifacts/benchmark_inputs/burgers_r1024_bank.pt,"[1, 1024]",torch.float32,3.2922576988736787,3.2433976884931326,3.4310659393668175,4.6439943835139275,3.2462459057569504,0.014791855650445556,11.07080078125,24.0,,,
burgers_fno_base_r1024_seed0_torchscript_tf32,burgers_fno_base_r1024,0,torchscript,tf32,results/jetson_fno_precision/burgers_fno_base_r1024_seed0_torchscript_tf32.json,success,burgers,[1024],235537,artifacts/benchmark_inputs/burgers_r1024_bank.pt,"[1, 1024]",torch.float32,3.1326833367347717,3.100321860983968,3.2573980279266834,4.068299196660519,3.0970738735049963,0.008261853656062683,11.07080078125,24.0,,,
burgers_fno_base_r2048_seed2_eager_bf16_autocast,burgers_fno_base_r2048,2,eager,bf16_autocast,results/jetson_fno_precision/burgers_fno_base_r2048_seed2_eager_bf16_autocast.json,failed,,null,,artifacts/benchmark_inputs/burgers_r2048_bank.pt,null,,,,,,,,,,RuntimeError,fft_bf16_unsupported,Unsupported dtype BFloat16
burgers_fno_base_r2048_seed2_eager_fp16_autocast,burgers_fno_base_r2048,2,eager,fp16_autocast,results/jetson_fno_precision/burgers_fno_base_r2048_seed2_eager_fp16_autocast.json,failed,,null,,artifacts/benchmark_inputs/burgers_r2048_bank.pt,null,,,,,,,,,,RuntimeError,fft_fp16_non_power_of_two_size_2072,"cuFFT only supports dimensions whose sizes are powers of two when computing in half precision, but got a signal size of[2072]"
burgers_fno_base_r2048_seed2_eager_fp16_native,burgers_fno_base_r2048,2,eager,fp16_native,results/jetson_fno_precision/burgers_fno_base_r2048_seed2_eager_fp16_native.json,failed,,null,,artifacts/benchmark_inputs/burgers_r2048_bank.pt,null,,,,,,,,,,RuntimeError,fft_fp16_non_power_of_two_size_2072,"cuFFT only supports dimensions whose sizes are powers of two when computing in half precision, but got a signal size of[2072]"
burgers_fno_base_r2048_seed2_eager_fp32_strict,burgers_fno_base_r2048,2,eager,fp32_strict,results/jetson_fno_precision/burgers_fno_base_r2048_seed2_eager_fp32_strict.json,success,burgers,[2048],235537,artifacts/benchmark_inputs/burgers_r2048_bank.pt,"[1, 2048]",torch.float32,5.249274675734341,5.150985438376665,5.707736127078533,7.102398201823235,5.148458061739802,0.0029102095061293545,12.17333984375,26.0,,,
burgers_fno_base_r2048_seed2_eager_tf32,burgers_fno_base_r2048,2,eager,tf32,results/jetson_fno_precision/burgers_fno_base_r2048_seed2_eager_tf32.json,success,burgers,[2048],235537,artifacts/benchmark_inputs/burgers_r2048_bank.pt,"[1, 2048]",torch.float32,4.933371944352984,4.909907700493932,5.0662788562476635,5.4159206338226795,4.912468139082193,0.006294298595122994,12.17333984375,26.0,,,
burgers_fno_base_r2048_seed2_torchscript_bf16_autocast,burgers_fno_base_r2048,2,torchscript,bf16_autocast,results/jetson_fno_precision/burgers_fno_base_r2048_seed2_torchscript_bf16_autocast.json,failed,,null,,artifacts/benchmark_inputs/burgers_r2048_bank.pt,null,,,,,,,,,,RuntimeError,fft_bf16_unsupported,"The following operation failed in the TorchScript interpreter. Traceback of TorchScript, serialized code (most recent call last):   File ""code/__torch__/src/eval/common.py"", line 26, in forward         x1 = x0       model = self.model       y = (model).forward(x1, )            ~~~~~~~~~~~~~~ <--- HE"
burgers_fno_base_r2048_seed2_torchscript_fp16_autocast,burgers_fno_base_r2048,2,torchscript,fp16_autocast,results/jetson_fno_precision/burgers_fno_base_r2048_seed2_torchscript_fp16_autocast.json,failed,,null,,artifacts/benchmark_inputs/burgers_r2048_bank.pt,null,,,,,,,,,,RuntimeError,fft_fp16_non_power_of_two_size_2072,"The following operation failed in the TorchScript interpreter. Traceback of TorchScript, serialized code (most recent call last):   File ""code/__torch__/src/eval/common.py"", line 26, in forward         x1 = x0       model = self.model       y = (model).forward(x1, )            ~~~~~~~~~~~~~~ <--- HE"
burgers_fno_base_r2048_seed2_torchscript_fp16_native,burgers_fno_base_r2048,2,torchscript,fp16_native,results/jetson_fno_precision/burgers_fno_base_r2048_seed2_torchscript_fp16_native.json,failed,,null,,artifacts/benchmark_inputs/burgers_r2048_bank.pt,null,,,,,,,,,,RuntimeError,fft_fp16_non_power_of_two_size_2072,"The following operation failed in the TorchScript interpreter. Traceback of TorchScript, serialized code (most recent call last):   File ""code/__torch__/src/eval/common.py"", line 26, in forward         x1 = x0       model = self.model       y = (model).forward(x1, )            ~~~~~~~~~~~~~~ <--- HE"
burgers_fno_base_r2048_seed2_torchscript_fp32_strict,burgers_fno_base_r2048,2,torchscript,fp32_strict,results/jetson_fno_precision/burgers_fno_base_r2048_seed2_torchscript_fp32_strict.json,success,burgers,[2048],235537,artifacts/benchmark_inputs/burgers_r2048_bank.pt,"[1, 2048]",torch.float32,3.6361630307510495,3.517086850479245,4.013804253190756,5.443219095468521,3.524447325617075,0.021936500501720458,11.77783203125,26.0,,,
burgers_fno_base_r2048_seed2_torchscript_tf32,burgers_fno_base_r2048,2,torchscript,tf32,results/jetson_fno_precision/burgers_fno_base_r2048_seed2_torchscript_tf32.json,success,burgers,[2048],235537,artifacts/benchmark_inputs/burgers_r2048_bank.pt,"[1, 2048]",torch.float32,3.273781305179,3.249623579904437,3.383226692676544,3.4944629296660423,3.243895946070552,0.012951138848214054,11.77783203125,26.0,,,
burgers_fno_base_r4096_seed0_eager_bf16_autocast,burgers_fno_base_r4096,0,eager,bf16_autocast,results/jetson_fno_precision/burgers_fno_base_r4096_seed0_eager_bf16_autocast.json,failed,,null,,artifacts/benchmark_inputs/burgers_r4096_bank.pt,null,,,,,,,,,,RuntimeError,fft_bf16_unsupported,Unsupported dtype BFloat16
burgers_fno_base_r4096_seed0_eager_fp16_autocast,burgers_fno_base_r4096,0,eager,fp16_autocast,results/jetson_fno_precision/burgers_fno_base_r4096_seed0_eager_fp16_autocast.json,failed,,null,,artifacts/benchmark_inputs/burgers_r4096_bank.pt,null,,,,,,,,,,RuntimeError,fft_fp16_non_power_of_two_size_4120,"cuFFT only supports dimensions whose sizes are powers of two when computing in half precision, but got a signal size of[4120]"
burgers_fno_base_r4096_seed0_eager_fp16_native,burgers_fno_base_r4096,0,eager,fp16_native,results/jetson_fno_precision/burgers_fno_base_r4096_seed0_eager_fp16_native.json,failed,,null,,artifacts/benchmark_inputs/burgers_r4096_bank.pt,null,,,,,,,,,,RuntimeError,fft_fp16_non_power_of_two_size_4120,"cuFFT only supports dimensions whose sizes are powers of two when computing in half precision, but got a signal size of[4120]"
burgers_fno_base_r4096_seed0_eager_fp32_strict,burgers_fno_base_r4096,0,eager,fp32_strict,results/jetson_fno_precision/burgers_fno_base_r4096_seed0_eager_fp32_strict.json,success,burgers,[4096],235537,artifacts/benchmark_inputs/burgers_r4096_bank.pt,"[1, 4096]",torch.float32,5.4022492266570525,5.286225117743015,6.130535155534744,7.053184788674116,5.323105491697788,0.05619801520096668,14.44677734375,30.0,,,
burgers_fno_base_r4096_seed0_eager_tf32,burgers_fno_base_r4096,0,eager,tf32,results/jetson_fno_precision/burgers_fno_base_r4096_seed0_eager_tf32.json,success,burgers,[4096],235537,artifacts/benchmark_inputs/burgers_r4096_bank.pt,"[1, 4096]",torch.float32,4.8739275491486,4.771122941747308,5.184621084481478,6.721496116369963,4.788978956639767,0.02051284838725708,14.44677734375,30.0,,,
burgers_fno_base_r4096_seed0_torchscript_bf16_autocast,burgers_fno_base_r4096,0,torchscript,bf16_autocast,results/jetson_fno_precision/burgers_fno_base_r4096_seed0_torchscript_bf16_autocast.json,failed,,null,,artifacts/benchmark_inputs/burgers_r4096_bank.pt,null,,,,,,,,,,RuntimeError,fft_bf16_unsupported,"The following operation failed in the TorchScript interpreter. Traceback of TorchScript, serialized code (most recent call last):   File ""code/__torch__/src/eval/common.py"", line 26, in forward         x1 = x0       model = self.model       y = (model).forward(x1, )            ~~~~~~~~~~~~~~ <--- HE"
burgers_fno_base_r4096_seed0_torchscript_fp16_autocast,burgers_fno_base_r4096,0,torchscript,fp16_autocast,results/jetson_fno_precision/burgers_fno_base_r4096_seed0_torchscript_fp16_autocast.json,failed,,null,,artifacts/benchmark_inputs/burgers_r4096_bank.pt,null,,,,,,,,,,RuntimeError,fft_fp16_non_power_of_two_size_4120,"The following operation failed in the TorchScript interpreter. Traceback of TorchScript, serialized code (most recent call last):   File ""code/__torch__/src/eval/common.py"", line 26, in forward         x1 = x0       model = self.model       y = (model).forward(x1, )            ~~~~~~~~~~~~~~ <--- HE"
burgers_fno_base_r4096_seed0_torchscript_fp16_native,burgers_fno_base_r4096,0,torchscript,fp16_native,results/jetson_fno_precision/burgers_fno_base_r4096_seed0_torchscript_fp16_native.json,failed,,null,,artifacts/benchmark_inputs/burgers_r4096_bank.pt,null,,,,,,,,,,RuntimeError,fft_fp16_non_power_of_two_size_4120,"The following operation failed in the TorchScript interpreter. Traceback of TorchScript, serialized code (most recent call last):   File ""code/__torch__/src/eval/common.py"", line 26, in forward         x1 = x0       model = self.model       y = (model).forward(x1, )            ~~~~~~~~~~~~~~ <--- HE"
burgers_fno_base_r4096_seed0_torchscript_fp32_strict,burgers_fno_base_r4096,0,torchscript,fp32_strict,results/jetson_fno_precision/burgers_fno_base_r4096_seed0_torchscript_fp32_strict.json,success,burgers,[4096],235537,artifacts/benchmark_inputs/burgers_r4096_bank.pt,"[1, 4096]",torch.float32,3.7408027487496534,3.6983259487897158,3.8708262145519257,5.4528857581317425,3.7017816212028265,0.008309358732204689,13.66064453125,28.0,,,
burgers_fno_base_r4096_seed0_torchscript_tf32,burgers_fno_base_r4096,0,torchscript,tf32,results/jetson_fno_precision/burgers_fno_base_r4096_seed0_torchscript_tf32.json,success,burgers,[4096],235537,artifacts/benchmark_inputs/burgers_r4096_bank.pt,"[1, 4096]",torch.float32,3.2612361619248986,3.2296094577759504,3.3449563197791576,4.286421928554773,3.2284569460898638,0.005706360201264224,13.66064453125,28.0,,,
burgers_fno_base_r512_seed2_eager_bf16_autocast,burgers_fno_base_r512,2,eager,bf16_autocast,results/jetson_fno_precision/burgers_fno_base_r512_seed2_eager_bf16_autocast.json,failed,,null,,artifacts/benchmark_inputs/burgers_r512_bank.pt,null,,,,,,,,,,RuntimeError,fft_bf16_unsupported,Unsupported dtype BFloat16
burgers_fno_base_r512_seed2_eager_fp16_autocast,burgers_fno_base_r512,2,eager,fp16_autocast,results/jetson_fno_precision/burgers_fno_base_r512_seed2_eager_fp16_autocast.json,failed,,null,,artifacts/benchmark_inputs/burgers_r512_bank.pt,null,,,,,,,,,,RuntimeError,fft_fp16_non_power_of_two_size_536,"cuFFT only supports dimensions whose sizes are powers of two when computing in half precision, but got a signal size of[536]"
burgers_fno_base_r512_seed2_eager_fp16_native,burgers_fno_base_r512,2,eager,fp16_native,results/jetson_fno_precision/burgers_fno_base_r512_seed2_eager_fp16_native.json,failed,,null,,artifacts/benchmark_inputs/burgers_r512_bank.pt,null,,,,,,,,,,RuntimeError,fft_fp16_non_power_of_two_size_536,"cuFFT only supports dimensions whose sizes are powers of two when computing in half precision, but got a signal size of[536]"
burgers_fno_base_r512_seed2_eager_fp32_strict,burgers_fno_base_r512,2,eager,fp32_strict,results/jetson_fno_precision/burgers_fno_base_r512_seed2_eager_fp32_strict.json,success,burgers,[512],235537,artifacts/benchmark_inputs/burgers_r512_bank.pt,"[1, 512]",torch.float32,4.968026876449585,4.8987120389938354,5.218928679823875,6.52898196130991,4.888392053544521,0.019350519731083017,10.97119140625,24.0,,,
burgers_fno_base_r512_seed2_eager_tf32,burgers_fno_base_r512,2,eager,tf32,results/jetson_fno_precision/burgers_fno_base_r512_seed2_eager_tf32.json,success,burgers,[512],235537,artifacts/benchmark_inputs/burgers_r512_bank.pt,"[1, 512]",torch.float32,4.8982897493988276,4.849991062656045,5.088045261800289,5.6245410814881325,4.849862540140748,0.011935739831076514,10.97119140625,24.0,,,
burgers_fno_base_r512_seed2_torchscript_bf16_autocast,burgers_fno_base_r512,2,torchscript,bf16_autocast,results/jetson_fno_precision/burgers_fno_base_r512_seed2_torchscript_bf16_autocast.json,failed,,null,,artifacts/benchmark_inputs/burgers_r512_bank.pt,null,,,,,,,,,,RuntimeError,fft_bf16_unsupported,"The following operation failed in the TorchScript interpreter. Traceback of TorchScript, serialized code (most recent call last):   File ""code/__torch__/src/eval/common.py"", line 26, in forward         x1 = x0       model = self.model       y = (model).forward(x1, )            ~~~~~~~~~~~~~~ <--- HE"
burgers_fno_base_r512_seed2_torchscript_fp16_autocast,burgers_fno_base_r512,2,torchscript,fp16_autocast,results/jetson_fno_precision/burgers_fno_base_r512_seed2_torchscript_fp16_autocast.json,failed,,null,,artifacts/benchmark_inputs/burgers_r512_bank.pt,null,,,,,,,,,,RuntimeError,fft_fp16_non_power_of_two_size_536,"The following operation failed in the TorchScript interpreter. Traceback of TorchScript, serialized code (most recent call last):   File ""code/__torch__/src/eval/common.py"", line 26, in forward         x1 = x0       model = self.model       y = (model).forward(x1, )            ~~~~~~~~~~~~~~ <--- HE"
burgers_fno_base_r512_seed2_torchscript_fp16_native,burgers_fno_base_r512,2,torchscript,fp16_native,results/jetson_fno_precision/burgers_fno_base_r512_seed2_torchscript_fp16_native.json,failed,,null,,artifacts/benchmark_inputs/burgers_r512_bank.pt,null,,,,,,,,,,RuntimeError,fft_fp16_non_power_of_two_size_536,"The following operation failed in the TorchScript interpreter. Traceback of TorchScript, serialized code (most recent call last):   File ""code/__torch__/src/eval/common.py"", line 26, in forward         x1 = x0       model = self.model       y = (model).forward(x1, )            ~~~~~~~~~~~~~~ <--- HE"
burgers_fno_base_r512_seed2_torchscript_fp32_strict,burgers_fno_base_r512,2,torchscript,fp32_strict,results/jetson_fno_precision/burgers_fno_base_r512_seed2_torchscript_fp32_strict.json,success,burgers,[512],235537,artifacts/benchmark_inputs/burgers_r512_bank.pt,"[1, 512]",torch.float32,3.3368369191884995,3.332269610837102,3.4160958603024483,3.5023060627281666,3.334204899147153,0.01196461953506902,10.97119140625,24.0,,,
burgers_fno_base_r512_seed2_torchscript_tf32,burgers_fno_base_r512,2,torchscript,tf32,results/jetson_fno_precision/burgers_fno_base_r512_seed2_torchscript_tf32.json,success,burgers,[512],235537,artifacts/benchmark_inputs/burgers_r512_bank.pt,"[1, 512]",torch.float32,3.204375787948569,3.180105471983552,3.3019809052348137,3.8369721733033657,3.1788102351129055,0.003832488953446793,10.97119140625,24.0,,,
burgers_fno_base_r8192_seed1_eager_bf16_autocast,burgers_fno_base_r8192,1,eager,bf16_autocast,results/jetson_fno_precision/burgers_fno_base_r8192_seed1_eager_bf16_autocast.json,failed,,null,,artifacts/benchmark_inputs/burgers_r8192_bank.pt,null,,,,,,,,,,RuntimeError,fft_bf16_unsupported,Unsupported dtype BFloat16
burgers_fno_base_r8192_seed1_eager_fp16_autocast,burgers_fno_base_r8192,1,eager,fp16_autocast,results/jetson_fno_precision/burgers_fno_base_r8192_seed1_eager_fp16_autocast.json,failed,,null,,artifacts/benchmark_inputs/burgers_r8192_bank.pt,null,,,,,,,,,,RuntimeError,fft_fp16_non_power_of_two_size_8216,"cuFFT only supports dimensions whose sizes are powers of two when computing in half precision, but got a signal size of[8216]"
burgers_fno_base_r8192_seed1_eager_fp16_native,burgers_fno_base_r8192,1,eager,fp16_native,results/jetson_fno_precision/burgers_fno_base_r8192_seed1_eager_fp16_native.json,failed,,null,,artifacts/benchmark_inputs/burgers_r8192_bank.pt,null,,,,,,,,,,RuntimeError,fft_fp16_non_power_of_two_size_8216,"cuFFT only supports dimensions whose sizes are powers of two when computing in half precision, but got a signal size of[8216]"
burgers_fno_base_r8192_seed1_eager_fp32_strict,burgers_fno_base_r8192,1,eager,fp32_strict,results/jetson_fno_precision/burgers_fno_base_r8192_seed1_eager_fp32_strict.json,success,burgers,[8192],235537,artifacts/benchmark_inputs/burgers_r8192_bank.pt,"[1, 8192]",torch.float32,6.0771249094977975,5.83925552200526,6.969453999772668,7.441918016411364,5.815510521642864,0.43988259263412005,18.99365234375,24.0,,,
burgers_fno_base_r8192_seed1_eager_tf32,burgers_fno_base_r8192,1,eager,tf32,results/jetson_fno_precision/burgers_fno_base_r8192_seed1_eager_tf32.json,success,burgers,[8192],235537,artifacts/benchmark_inputs/burgers_r8192_bank.pt,"[1, 8192]",torch.float32,5.081146721107264,5.0153229967691,5.427609081380069,6.109008914791048,5.000426492188126,0.05920740740738779,18.99365234375,24.0,,,
burgers_fno_base_r8192_seed1_torchscript_bf16_autocast,burgers_fno_base_r8192,1,torchscript,bf16_autocast,results/jetson_fno_precision/burgers_fno_base_r8192_seed1_torchscript_bf16_autocast.json,failed,,null,,artifacts/benchmark_inputs/burgers_r8192_bank.pt,null,,,,,,,,,,RuntimeError,fft_bf16_unsupported,"The following operation failed in the TorchScript interpreter. Traceback of TorchScript, serialized code (most recent call last):   File ""code/__torch__/src/eval/common.py"", line 26, in forward         x1 = x0       model = self.model       y = (model).forward(x1, )            ~~~~~~~~~~~~~~ <--- HE"
burgers_fno_base_r8192_seed1_torchscript_fp16_autocast,burgers_fno_base_r8192,1,torchscript,fp16_autocast,results/jetson_fno_precision/burgers_fno_base_r8192_seed1_torchscript_fp16_autocast.json,failed,,null,,artifacts/benchmark_inputs/burgers_r8192_bank.pt,null,,,,,,,,,,RuntimeError,fft_fp16_non_power_of_two_size_8216,"The following operation failed in the TorchScript interpreter. Traceback of TorchScript, serialized code (most recent call last):   File ""code/__torch__/src/eval/common.py"", line 26, in forward         x1 = x0       model = self.model       y = (model).forward(x1, )            ~~~~~~~~~~~~~~ <--- HE"
burgers_fno_base_r8192_seed1_torchscript_fp16_native,burgers_fno_base_r8192,1,torchscript,fp16_native,results/jetson_fno_precision/burgers_fno_base_r8192_seed1_torchscript_fp16_native.json,failed,,null,,artifacts/benchmark_inputs/burgers_r8192_bank.pt,null,,,,,,,,,,RuntimeError,fft_fp16_non_power_of_two_size_8216,"The following operation failed in the TorchScript interpreter. Traceback of TorchScript, serialized code (most recent call last):   File ""code/__torch__/src/eval/common.py"", line 26, in forward         x1 = x0       model = self.model       y = (model).forward(x1, )            ~~~~~~~~~~~~~~ <--- HE"
burgers_fno_base_r8192_seed1_torchscript_fp32_strict,burgers_fno_base_r8192,1,torchscript,fp32_strict,results/jetson_fno_precision/burgers_fno_base_r8192_seed1_torchscript_fp32_strict.json,success,burgers,[8192],235537,artifacts/benchmark_inputs/burgers_r8192_bank.pt,"[1, 8192]",torch.float32,4.863408277742565,4.629358008969575,6.417466909624636,7.251512026414275,4.623181535862386,0.2657304166326128,17.4267578125,24.0,,,
burgers_fno_base_r8192_seed1_torchscript_tf32,burgers_fno_base_r8192,1,torchscript,tf32,results/jetson_fno_precision/burgers_fno_base_r8192_seed1_torchscript_tf32.json,success,burgers,[8192],235537,artifacts/benchmark_inputs/burgers_r8192_bank.pt,"[1, 8192]",torch.float32,3.6901988356839865,3.384147014003247,5.1552149234339595,5.936681991443038,3.3731869771145284,0.31856551499318453,17.4267578125,24.0,,,
burgers_fno_base_seed3_eager_bf16_autocast,burgers_fno_base,3,eager,bf16_autocast,results/jetson_fno_precision/burgers_fno_base_seed3_eager_bf16_autocast.json,failed,,null,,artifacts/benchmark_inputs/burgers_r2048_bank.pt,null,,,,,,,,,,RuntimeError,fft_bf16_unsupported,Unsupported dtype BFloat16
burgers_fno_base_seed3_eager_fp16_autocast,burgers_fno_base,3,eager,fp16_autocast,results/jetson_fno_precision/burgers_fno_base_seed3_eager_fp16_autocast.json,failed,,null,,artifacts/benchmark_inputs/burgers_r2048_bank.pt,null,,,,,,,,,,RuntimeError,fft_fp16_non_power_of_two_size_2072,"cuFFT only supports dimensions whose sizes are powers of two when computing in half precision, but got a signal size of[2072]"
burgers_fno_base_seed3_eager_fp16_native,burgers_fno_base,3,eager,fp16_native,results/jetson_fno_precision/burgers_fno_base_seed3_eager_fp16_native.json,failed,,null,,artifacts/benchmark_inputs/burgers_r2048_bank.pt,null,,,,,,,,,,RuntimeError,fft_fp16_non_power_of_two_size_2072,"cuFFT only supports dimensions whose sizes are powers of two when computing in half precision, but got a signal size of[2072]"
burgers_fno_base_seed3_eager_fp32_strict,burgers_fno_base,3,eager,fp32_strict,results/jetson_fno_precision/burgers_fno_base_seed3_eager_fp32_strict.json,failed,,null,,artifacts/benchmark_inputs/burgers_r2048_bank.pt,null,,,,,,,,,,RuntimeError,other_runtime_failure,CUDA error: CUBLAS_STATUS_ALLOC_FAILED when calling `cublasCreate(handle)`
burgers_fno_base_seed3_eager_tf32,burgers_fno_base,3,eager,tf32,results/jetson_fno_precision/burgers_fno_base_seed3_eager_tf32.json,success,burgers,[2048],235537,artifacts/benchmark_inputs/burgers_r2048_bank.pt,"[1, 2048]",torch.float32,4.956545735088487,4.9335837829858065,5.000930279493332,6.014755927026272,4.940975923091173,0.010181669646578363,12.17333984375,26.0,,,
burgers_fno_base_seed3_torchscript_bf16_autocast,burgers_fno_base,3,torchscript,bf16_autocast,results/jetson_fno_precision/burgers_fno_base_seed3_torchscript_bf16_autocast.json,failed,,null,,artifacts/benchmark_inputs/burgers_r2048_bank.pt,null,,,,,,,,,,RuntimeError,fft_bf16_unsupported,"The following operation failed in the TorchScript interpreter. Traceback of TorchScript, serialized code (most recent call last):   File ""code/__torch__/src/eval/common.py"", line 26, in forward         x1 = x0       model = self.model       y = (model).forward(x1, )            ~~~~~~~~~~~~~~ <--- HE"
